#{"t_start": 1734358070.976824, "env_id": "RMSA_ENV-v0"}
r,l,t
100.0,100,233.232819
100.0,100,233.264819
100.0,100,233.297046
100.0,100,233.330102
100.0,100,233.580092
100.0,100,233.826527
100.0,100,234.072373
100.0,100,234.320162
100.0,100,234.565509
100.0,100,234.815358
100.0,100,235.057463
100.0,100,235.304515
100.0,100,235.550477
100.0,100,235.793244
100.0,100,235.828165
100.0,100,235.86041
100.0,100,235.893055
100.0,100,235.925413
100.0,100,235.958721
100.0,100,235.991007
100.0,100,236.021462
100.0,100,236.054299
100.0,100,236.086166
100.0,100,236.118219
100.0,100,236.368726
100.0,100,236.614384
100.0,100,236.86179
100.0,100,237.107148
100.0,100,237.35574
100.0,100,237.602025
100.0,100,237.846859
100.0,100,238.091109
100.0,100,238.338314
100.0,100,238.58918
100.0,100,238.623007
100.0,100,238.656042
98.0,100,238.688848
100.0,100,238.721516
100.0,100,238.756549
100.0,100,238.789196
100.0,100,238.822033
100.0,100,238.856604
100.0,100,238.888978
98.0,100,238.922635
100.0,100,239.176093
100.0,100,239.422639
100.0,100,239.672425
100.0,100,239.919839
100.0,100,240.165948
100.0,100,240.414486
100.0,100,240.695599
100.0,100,240.942135
100.0,100,241.190523
100.0,100,241.442632
100.0,100,241.477654
100.0,100,241.509563
100.0,100,241.54143
98.0,100,241.57407
100.0,100,241.60758
100.0,100,241.640847
100.0,100,241.67288
100.0,100,241.705315
100.0,100,241.737583
100.0,100,241.771485
100.0,100,242.023586
100.0,100,242.271989
100.0,100,242.521659
100.0,100,242.768479
100.0,100,243.018152
100.0,100,243.267012
100.0,100,243.511799
100.0,100,243.757453
100.0,100,244.006254
100.0,100,244.252979
100.0,100,244.288609
100.0,100,244.32153
100.0,100,244.353326
100.0,100,244.412592
100.0,100,244.450639
100.0,100,244.483945
100.0,100,244.51506
100.0,100,244.547731
100.0,100,244.580334
100.0,100,244.613503
100.0,100,244.865044
100.0,100,245.112817
100.0,100,245.35635
100.0,100,245.605362
100.0,100,245.854139
100.0,100,246.102692
100.0,100,246.349721
100.0,100,246.596548
100.0,100,246.844484
100.0,100,247.094566
100.0,100,247.12955
100.0,100,247.162397
98.0,100,247.196287
100.0,100,247.229196
100.0,100,247.263238
100.0,100,247.297827
100.0,100,247.329868
100.0,100,247.362868
100.0,100,247.395624
100.0,100,247.430366
100.0,100,247.682187
100.0,100,247.93107
100.0,100,248.178567
100.0,100,248.429208
100.0,100,248.680916
100.0,100,248.929797
100.0,100,249.176652
100.0,100,249.42522
100.0,100,249.67283
100.0,100,249.919225
100.0,100,249.954209
100.0,100,249.987257
100.0,100,250.01974
100.0,100,250.05286
100.0,100,250.087422
98.0,100,250.132379
100.0,100,250.166327
100.0,100,250.19925
100.0,100,250.233232
100.0,100,250.266121
100.0,100,250.516151
100.0,100,250.764903
100.0,100,251.015106
100.0,100,251.262748
100.0,100,251.512681
100.0,100,251.790803
100.0,100,252.038148
100.0,100,252.286319
100.0,100,252.536771
100.0,100,252.784851
100.0,100,253.041492
100.0,100,253.2889
100.0,100,253.536297
100.0,100,253.784314
100.0,100,254.03321
100.0,100,254.281899
100.0,100,254.529128
100.0,100,254.776735
100.0,100,255.0254
100.0,100,255.272797
100.0,100,255.521526
100.0,100,255.768533
100.0,100,256.014733
100.0,100,256.263932
100.0,100,256.509385
100.0,100,256.761778
100.0,100,257.009875
100.0,100,257.256796
100.0,100,257.506999
100.0,100,257.753672
100.0,100,258.001226
100.0,100,258.249325
100.0,100,258.499679
100.0,100,258.745917
100.0,100,258.995538
100.0,100,259.275289
100.0,100,259.524796
100.0,100,259.77049
100.0,100,260.018254
100.0,100,260.266675
100.0,100,260.515026
100.0,100,260.761618
100.0,100,261.010527
100.0,100,261.258609
100.0,100,261.509276
100.0,100,261.75855
100.0,100,262.007369
100.0,100,262.256889
100.0,100,270.246163
100.0,100,270.495749
100.0,100,270.746593
100.0,100,270.996026
100.0,100,271.24902
100.0,100,271.502673
100.0,100,271.758885
100.0,100,272.012877
100.0,100,272.263115
100.0,100,272.515339
100.0,100,272.76641
100.0,100,273.016002
100.0,100,273.2687
100.0,100,273.517975
100.0,100,273.768475
100.0,100,274.017098
100.0,100,274.267661
100.0,100,274.514973
100.0,100,274.765109
100.0,100,275.020073
100.0,100,275.277345
100.0,100,275.528941
100.0,100,275.783212
100.0,100,276.037677
100.0,100,276.296106
100.0,100,276.551133
100.0,100,276.803699
100.0,100,277.057346
100.0,100,277.303697
100.0,100,277.553525
100.0,100,277.79937
100.0,100,278.050354
100.0,100,278.301772
100.0,100,278.547932
100.0,100,278.797944
100.0,100,279.045496
100.0,100,279.28983
100.0,100,279.545991
100.0,100,279.799661
100.0,100,280.050264
100.0,100,280.30612
100.0,100,280.559787
100.0,100,280.809899
100.0,100,281.062692
100.0,100,281.320586
100.0,100,281.571638
100.0,100,281.821416
100.0,100,282.072919
100.0,100,282.320052
100.0,100,282.570374
100.0,100,282.820882
100.0,100,283.07181
100.0,100,283.321135
100.0,100,283.570334
100.0,100,283.822832
100.0,100,284.076169
100.0,100,284.330544
100.0,100,284.582905
100.0,100,284.837602
100.0,100,285.092248
100.0,100,285.350202
100.0,100,285.601735
100.0,100,285.855921
100.0,100,286.109342
100.0,100,286.359419
100.0,100,286.605209
100.0,100,286.849859
100.0,100,287.099466
100.0,100,287.343551
100.0,100,287.592285
100.0,100,287.84333
100.0,100,288.09117
100.0,100,288.338629
100.0,100,288.592376
100.0,100,288.846345
100.0,100,289.100714
100.0,100,289.354036
100.0,100,289.603661
100.0,100,289.857543
100.0,100,290.113736
