#{"t_start": 1726419841.7342029, "env_id": "RMSA_ENV-v0"}
r,l,t
990,1000,1782979.629008
984,1000,1782980.948386
976,1000,1782982.315443
978,1000,1782983.655428
982,1000,1782985.005516
982,1000,1782986.336118
982,1000,1782987.655278
986,1000,1782989.044115
984,1000,1782990.375069
980,1000,1782991.699609
962,1000,1782993.001393
974,1000,1782994.337806
982,1000,1782995.642137
986,1000,1782996.944159
986,1000,1782998.295257
988,1000,1782999.646061
974,1000,1783000.976186
968,1000,1783002.26646
978,1000,1783003.565695
984,1000,1783004.889406
984,1000,1783006.189701
986,1000,1783007.479345
972,1000,1783008.798515
968,1000,1783010.113836
994,1000,1783011.442491
988,1000,1783012.78788
994,1000,1783014.120472
990,1000,1783015.464696
986,1000,1783016.812215
990,1000,1783018.247155
968,1000,1783019.598271
958,1000,1783020.93468
976,1000,1783022.290241
992,1000,1783023.635468
984,1000,1783025.076384
984,1000,1783026.447822
986,1000,1783027.790117
988,1000,1783029.22933
982,1000,1783030.594396
988,1000,1783031.92709
976,1000,1783033.235763
992,1000,1783034.58434
978,1000,1783035.961794
978,1000,1783037.310315
978,1000,1783038.631169
980,1000,1783039.966778
982,1000,1783041.290418
982,1000,1783042.611373
990,1000,1783043.911906
966,1000,1783045.334295
982,1000,1783046.704166
964,1000,1783048.121827
978,1000,1783049.465055
988,1000,1783050.791273
984,1000,1783052.148133
982,1000,1783053.488786
986,1000,1783054.880134
990,1000,1783056.28796
998,1000,1783057.66911
974,1000,1783059.013251
966,1000,1783060.373743
964,1000,1783061.689136
988,1000,1783062.985392
976,1000,1783064.294944
986,1000,1783065.592087
938,1000,1783066.89474
946,1000,1783068.247227
984,1000,1783069.593645
978,1000,1783070.975133
968,1000,1783072.330001
978,1000,1783073.671286
980,1000,1783075.048448
1000,1000,1783076.380379
968,1000,1783077.700763
978,1000,1783078.998606
986,1000,1783080.292444
984,1000,1783081.645048
980,1000,1783082.973173
982,1000,1783084.295555
968,1000,1783085.644203
968,1000,1783087.066082
968,1000,1783088.418385
974,1000,1783089.765139
990,1000,1783091.183936
986,1000,1783092.539202
990,1000,1783093.871039
984,1000,1783095.218121
986,1000,1783096.573005
992,1000,1783097.927068
978,1000,1783099.26598
972,1000,1783100.604753
988,1000,1783101.939114
962,1000,1783103.272709
986,1000,1783104.628397
976,1000,1783105.961382
980,1000,1783107.28861
1000,1000,1783108.629215
978,1000,1783109.948885
970,1000,1783111.277187
974,1000,1783112.614958
984,1000,1783113.943432
982,1000,1783115.303251
976,1000,1783116.815574
974,1000,1783118.223055
984,1000,1783119.580678
984,1000,1783120.879049
972,1000,1783122.183914
960,1000,1783123.514124
974,1000,1783124.856179
966,1000,1783126.145873
980,1000,1783127.477065
982,1000,1783128.776302
984,1000,1783130.109708
962,1000,1783131.439502
984,1000,1783132.760064
986,1000,1783134.076148
986,1000,1783135.446953
988,1000,1783136.787545
984,1000,1783138.134275
978,1000,1783139.462214
974,1000,1783140.805757
972,1000,1783142.144311
974,1000,1783143.508287
972,1000,1783144.874338
984,1000,1783146.21746
974,1000,1783147.566619
986,1000,1783148.856939
994,1000,1783150.203356
968,1000,1783151.503841
978,1000,1783152.867755
978,1000,1783154.215122
980,1000,1783155.524621
976,1000,1783156.829379
984,1000,1783158.132313
976,1000,1783159.433
982,1000,1783160.735221
980,1000,1783162.036445
964,1000,1783163.331642
988,1000,1783164.636786
978,1000,1783165.931834
976,1000,1783167.222148
982,1000,1783168.520516
976,1000,1783169.813129
984,1000,1783171.101573
984,1000,1783172.414602
980,1000,1783173.738491
972,1000,1783175.106318
990,1000,1783176.442234
982,1000,1783177.771386
976,1000,1783179.093398
990,1000,1783180.425949
992,1000,1783181.743969
984,1000,1783183.056109
992,1000,1783184.373984
976,1000,1783185.674745
982,1000,1783186.986119
972,1000,1783188.297486
976,1000,1783189.61295
978,1000,1783190.920931
978,1000,1783192.245058
986,1000,1783193.584518
984,1000,1783194.904708
970,1000,1783196.218312
982,1000,1783197.523226
976,1000,1783198.833292
986,1000,1783200.145615
986,1000,1783201.44844
988,1000,1783202.772181
950,1000,1783204.092139
990,1000,1783205.412478
990,1000,1783206.713356
982,1000,1783208.036327
990,1000,1783209.337668
984,1000,1783210.642553
984,1000,1783211.976387
976,1000,1783213.285189
966,1000,1783214.589806
964,1000,1783215.90265
984,1000,1783217.216161
986,1000,1783218.524476
972,1000,1783219.828889
980,1000,1783221.137481
990,1000,1783222.445712
980,1000,1783223.760089
982,1000,1783225.097789
986,1000,1783226.40775
978,1000,1783227.743453
984,1000,1783229.040794
972,1000,1783230.330436
984,1000,1783231.644301
984,1000,1783232.960307
970,1000,1783234.283866
966,1000,1783235.590754
964,1000,1783236.904396
988,1000,1783238.196825
976,1000,1783239.477339
954,1000,1783240.772346
960,1000,1783242.104708
974,1000,1783243.502251
970,1000,1783244.843707
986,1000,1783246.149353
992,1000,1783247.47152
988,1000,1783248.762879
978,1000,1783250.056001
988,1000,1783251.38577
986,1000,1783252.672983
976,1000,1783253.983885
976,1000,1783255.330455
982,1000,1783256.672603
974,1000,1783257.970751
984,1000,1783259.289515
990,1000,1783260.605144
938,1000,1783261.976737
984,1000,1783263.296155
966,1000,1783264.610758
972,1000,1783265.940953
984,1000,1783267.263081
984,1000,1783268.613552
968,1000,1783269.953829
994,1000,1783271.306051
974,1000,1783272.630818
982,1000,1783273.945276
990,1000,1783275.291945
980,1000,1783276.685593
982,1000,1783278.059987
982,1000,1783279.439114
978,1000,1783280.759637
972,1000,1783282.108357
982,1000,1783283.422094
998,1000,1783284.731846
972,1000,1783286.03819
978,1000,1783287.376189
964,1000,1783288.703255
986,1000,1783290.07442
992,1000,1783291.410071
972,1000,1783292.762582
954,1000,1783294.109942
984,1000,1783295.464416
988,1000,1783296.812438
976,1000,1783298.190572
992,1000,1783299.558812
984,1000,1783300.891161
980,1000,1783302.247044
984,1000,1783303.63009
982,1000,1783304.99039
984,1000,1783306.330196
988,1000,1783307.668135
986,1000,1783309.002215
978,1000,1783310.372719
980,1000,1783311.717077
966,1000,1783313.017315
982,1000,1783314.343856
988,1000,1783315.683295
978,1000,1783317.030759
994,1000,1783318.399669
990,1000,1783319.745946
976,1000,1783321.143427
986,1000,1783322.50948
978,1000,1783323.85827
990,1000,1783325.203469
966,1000,1783326.542292
988,1000,1783327.918387
986,1000,1783329.248778
986,1000,1783330.586544
984,1000,1783331.942259
970,1000,1783333.272339
978,1000,1783334.659822
958,1000,1783335.99538
990,1000,1783337.375277
978,1000,1783338.729249
990,1000,1783340.067876
960,1000,1783341.423303
990,1000,1783342.758904
966,1000,1783344.136064
984,1000,1783345.487521
974,1000,1783346.874049
960,1000,1783348.206647
968,1000,1783349.526952
952,1000,1783350.896531
978,1000,1783352.229785
994,1000,1783353.537592
976,1000,1783354.862185
968,1000,1783356.209407
980,1000,1783357.566823
988,1000,1783358.894407
972,1000,1783360.22163
988,1000,1783361.572723
984,1000,1783362.958098
980,1000,1783364.354296
982,1000,1783365.767665
988,1000,1783367.193511
962,1000,1783368.504248
952,1000,1783369.832259
988,1000,1783371.188425
972,1000,1783372.513702
990,1000,1783373.807424
984,1000,1783375.112374
974,1000,1783376.40762
982,1000,1783377.690682
988,1000,1783378.994806
986,1000,1783380.301077
956,1000,1783381.612197
976,1000,1783382.986123
974,1000,1783384.3241
958,1000,1783385.619736
990,1000,1783386.920367
978,1000,1783388.296736
948,1000,1783389.688537
972,1000,1783391.035851
968,1000,1783392.333393
976,1000,1783393.635513
958,1000,1783394.961096
988,1000,1783396.30633
966,1000,1783397.631594
978,1000,1783398.954534
986,1000,1783400.29446
984,1000,1783401.669527
970,1000,1783403.033793
980,1000,1783406.619493
972,1000,1783410.090916
984,1000,1783412.396084
974,1000,1783413.734877
966,1000,1783415.081844
984,1000,1783416.422558
986,1000,1783417.773854
980,1000,1783419.136868
984,1000,1783420.524408
980,1000,1783421.877902
974,1000,1783423.181194
974,1000,1783424.511819
956,1000,1783425.822548
980,1000,1783427.135707
950,1000,1783428.458161
994,1000,1783429.831397
980,1000,1783431.141483
984,1000,1783432.49151
990,1000,1783433.825067
990,1000,1783435.150785
958,1000,1783436.48574
968,1000,1783437.855236
982,1000,1783439.209334
964,1000,1783440.518247
994,1000,1783441.829437
994,1000,1783443.163672
980,1000,1783444.459934
988,1000,1783445.763404
984,1000,1783447.082053
988,1000,1783448.414802
988,1000,1783449.804549
978,1000,1783451.170071
974,1000,1783452.509301
988,1000,1783453.839398
968,1000,1783455.153269
992,1000,1783456.456579
998,1000,1783457.862602
978,1000,1783459.196524
982,1000,1783460.511339
988,1000,1783461.868784
984,1000,1783463.187017
990,1000,1783464.526663
984,1000,1783465.883486
990,1000,1783467.216342
956,1000,1783468.563833
982,1000,1783469.89765
982,1000,1783471.217973
976,1000,1783472.598135
982,1000,1783473.933109
976,1000,1783475.252542
978,1000,1783476.567805
970,1000,1783477.87997
986,1000,1783479.228903
972,1000,1783480.531151
984,1000,1783481.846305
978,1000,1783483.179427
990,1000,1783484.55834
976,1000,1783485.894502
966,1000,1783487.246416
984,1000,1783488.557501
978,1000,1783489.853901
960,1000,1783491.14826
984,1000,1783492.466232
980,1000,1783493.832018
986,1000,1783495.13227
974,1000,1783496.427687
978,1000,1783497.754191
988,1000,1783499.067777
980,1000,1783500.404305
974,1000,1783501.700438
968,1000,1783502.991771
972,1000,1783504.294928
976,1000,1783505.658743
976,1000,1783506.975029
994,1000,1783508.273659
974,1000,1783509.581881
968,1000,1783510.92068
976,1000,1783512.222986
990,1000,1783513.532188
982,1000,1783514.831165
960,1000,1783516.166689
988,1000,1783517.515796
972,1000,1783518.842095
978,1000,1783520.134676
974,1000,1783521.421506
990,1000,1783522.722348
994,1000,1783524.112694
988,1000,1783525.420313
986,1000,1783526.741059
986,1000,1783528.050168
974,1000,1783529.375257
998,1000,1783530.737148
958,1000,1783532.03827
984,1000,1783533.340692
972,1000,1783534.634094
956,1000,1783535.925188
974,1000,1783537.227695
976,1000,1783538.544932
984,1000,1783539.848592
968,1000,1783541.181838
990,1000,1783542.541584
980,1000,1783543.89036
980,1000,1783545.230606
976,1000,1783546.686801
988,1000,1783548.159749
988,1000,1783549.46466
978,1000,1783550.777137
978,1000,1783552.075793
978,1000,1783553.465396
974,1000,1783554.787746
966,1000,1783556.090866
962,1000,1783557.457393
990,1000,1783558.838698
988,1000,1783560.203739
970,1000,1783561.560679
968,1000,1783562.903204
978,1000,1783564.216073
982,1000,1783565.521076
976,1000,1783566.822155
988,1000,1783568.180131
974,1000,1783569.473544
984,1000,1783570.822784
986,1000,1783572.206785
982,1000,1783573.569613
984,1000,1783574.949514
984,1000,1783576.306545
954,1000,1783577.640401
986,1000,1783578.934818
988,1000,1783580.251106
976,1000,1783581.546125
992,1000,1783582.843901
990,1000,1783584.140164
960,1000,1783585.487586
988,1000,1783586.829264
974,1000,1783588.167209
976,1000,1783589.512915
964,1000,1783590.866243
986,1000,1783592.218057
978,1000,1783593.63818
988,1000,1783594.958935
978,1000,1783596.270328
982,1000,1783597.573984
976,1000,1783598.893534
980,1000,1783600.262048
980,1000,1783601.681164
986,1000,1783603.038832
982,1000,1783604.360755
974,1000,1783605.712787
988,1000,1783607.142916
986,1000,1783608.451041
982,1000,1783609.770033
972,1000,1783611.125896
962,1000,1783612.448693
976,1000,1783613.777562
934,1000,1783615.074917
970,1000,1783616.356271
984,1000,1783617.706129
978,1000,1783619.048683
984,1000,1783620.447664
970,1000,1783621.790276
988,1000,1783623.13128
976,1000,1783624.489047
962,1000,1783625.863608
994,1000,1783627.206002
984,1000,1783628.562535
978,1000,1783629.929106
968,1000,1783631.231418
954,1000,1783632.514727
984,1000,1783633.818508
960,1000,1783635.100391
978,1000,1783636.406927
978,1000,1783637.694258
986,1000,1783638.997933
974,1000,1783640.298348
980,1000,1783641.650854
982,1000,1783642.969206
984,1000,1783644.300311
988,1000,1783645.614324
998,1000,1783646.927988
998,1000,1783648.250279
966,1000,1783649.542421
974,1000,1783650.838321
974,1000,1783652.143834
974,1000,1783653.467249
984,1000,1783654.826812
966,1000,1783656.18003
988,1000,1783657.53745
952,1000,1783658.880994
960,1000,1783660.249105
982,1000,1783661.589957
960,1000,1783662.945124
964,1000,1783664.25804
974,1000,1783665.633765
996,1000,1783666.983786
982,1000,1783668.298373
966,1000,1783669.59706
978,1000,1783670.900633
990,1000,1783672.216035
968,1000,1783673.50281
978,1000,1783674.839358
974,1000,1783676.1414
988,1000,1783677.43589
988,1000,1783678.744744
978,1000,1783680.089766
986,1000,1783681.384332
994,1000,1783682.757075
988,1000,1783684.099026
980,1000,1783685.425777
988,1000,1783686.803276
986,1000,1783688.158728
980,1000,1783689.547772
966,1000,1783690.912579
974,1000,1783692.233108
976,1000,1783693.559257
990,1000,1783694.909584
988,1000,1783696.255946
986,1000,1783697.587278
966,1000,1783698.922594
972,1000,1783700.239188
994,1000,1783701.586416
984,1000,1783702.943628
992,1000,1783704.259444
978,1000,1783705.616795
974,1000,1783707.003401
986,1000,1783708.341857
982,1000,1783709.663836
982,1000,1783710.97804
988,1000,1783712.331488
978,1000,1783713.738514
976,1000,1783715.059229
970,1000,1783716.387458
982,1000,1783717.756267
988,1000,1783719.153713
966,1000,1783720.477927
970,1000,1783721.814952
982,1000,1783723.132585
966,1000,1783724.515615
984,1000,1783725.830636
984,1000,1783727.153295
968,1000,1783728.453807
984,1000,1783729.767685
984,1000,1783731.063265
988,1000,1783732.375899
982,1000,1783733.683088
990,1000,1783734.978524
986,1000,1783736.271816
980,1000,1783737.552271
994,1000,1783738.853592
976,1000,1783740.160476
982,1000,1783741.453639
962,1000,1783742.819261
978,1000,1783744.203456
980,1000,1783745.536527
972,1000,1783746.869168
982,1000,1783748.219509
978,1000,1783749.584571
966,1000,1783750.860629
968,1000,1783752.184488
976,1000,1783753.600385
988,1000,1783754.958362
988,1000,1783756.303483
984,1000,1783757.602929
972,1000,1783758.953136
982,1000,1783760.262826
990,1000,1783761.673938
982,1000,1783763.080607
978,1000,1783764.444289
984,1000,1783765.797503
988,1000,1783767.117619
982,1000,1783768.44701
984,1000,1783769.761562
994,1000,1783771.073012
972,1000,1783772.462044
974,1000,1783773.803624
994,1000,1783775.164104
996,1000,1783776.597884
982,1000,1783777.968674
976,1000,1783779.366448
976,1000,1783780.669429
984,1000,1783782.002665
984,1000,1783783.382524
982,1000,1783784.7635
986,1000,1783786.171556
976,1000,1783787.516494
986,1000,1783788.838687
992,1000,1783790.177307
998,1000,1783791.541409
990,1000,1783792.855648
978,1000,1783794.173685
974,1000,1783795.517507
978,1000,1783796.853671
976,1000,1783798.172247
974,1000,1783799.548763
974,1000,1783800.878087
978,1000,1783802.233705
956,1000,1783803.569062
972,1000,1783804.955267
982,1000,1783806.27012
986,1000,1783807.641731
974,1000,1783809.086598
964,1000,1783810.457146
988,1000,1783811.802987
976,1000,1783813.152477
980,1000,1783814.513622
992,1000,1783815.859363
978,1000,1783817.182809
976,1000,1783818.490728
982,1000,1783819.838428
980,1000,1783821.162825
996,1000,1783822.495797
990,1000,1783823.844215
984,1000,1783825.225312
966,1000,1783826.622601
986,1000,1783827.942329
990,1000,1783829.284547
988,1000,1783830.601493
974,1000,1783831.993345
978,1000,1783833.942069
992,1000,1783837.242644
978,1000,1783840.371378
990,1000,1783843.246783
984,1000,1783844.58151
972,1000,1783845.901105
976,1000,1783847.202267
972,1000,1783848.510952
982,1000,1783849.826556
974,1000,1783851.121716
